file;mode;element;strategy;outcome;line
AC0881_L_element_validation.log;validation;stem;length_bracketing;success;"stem: Längen-Bracketing stem_len 23.500->30.000; Kandidaten=15.500->89.472, 22.500->101.041, 23.500->94.773, 30.000->85.193, 37.500->85.865, 45.000->85.268"
AC0881_L_element_validation.log;validation;text;center_diagonal_update;failed;"text: Mittelpunkt/Diagonale-Update verworfen (Fehler 148.953->148.953; Box-Check verworfen (w_ratio=0.625, h_ratio=0.632, area_ratio=0.395))"
AC0881_L_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0881_L_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0881_L_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 8.800->9.000 (best_err=15869.000); Kandidaten=9.000->15869.000, 12.000->19398.000"
AC0881_L_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=12.500, cy=12.500, r=9.000, best_err=15999.000)
AC0881_L_element_validation.log;validation;stem;center_diagonal_update;failed;"stem: Mittelpunkt/Diagonale-Update verworfen (Fehler 94.773->105.028; Box-Check verworfen (w_ratio=0.300, h_ratio=0.846, area_ratio=0.254))"
AC0881_L_element_validation.log;validation;stem;geometry_sync;adjustable_step;stem: Geometrie nach Elementabgleich aktualisiert
AC0881_L_element_validation.log;validation;stem;width_bracketing;fixed_rule;stem: Breiten-Bracketing übersprungen (stem_width: current=3.000, Range=1.000..1.000)
AC0881_L_element_validation.log;validation;stem;length_bracketing;success;"stem: Längen-Bracketing stem_len 23.500->30.000; Kandidaten=15.500->89.472, 22.500->101.041, 23.500->94.773, 30.000->85.193, 37.500->85.865, 45.000->85.268"
AC0881_L_element_validation.log;validation;text;center_diagonal_update;failed;"text: Mittelpunkt/Diagonale-Update verworfen (Fehler 148.953->148.953; Box-Check verworfen (w_ratio=0.625, h_ratio=0.632, area_ratio=0.395))"
AC0881_L_element_validation.log;validation;circle;color_bracketing;fixed_rule;circle: Farb-Bracketing übersprungen (Farben gesperrt)
AC0881_L_element_validation.log;validation;stem;color_bracketing;fixed_rule;stem: Farb-Bracketing übersprungen (Farben gesperrt)
AC0881_L_element_validation.log;validation;text;color_bracketing;fixed_rule;text: Farb-Bracketing übersprungen (Farben gesperrt)
AC0881_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0881_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0881_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 7.040->7.000 (best_err=9568.000); Kandidaten=7.000->9568.000, 9.500->12643.000"
AC0881_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=10.000, cy=10.000, r=7.000, best_err=9448.000)
AC0881_M_element_validation.log;validation;stem;center_diagonal_update;failed;"stem: Mittelpunkt/Diagonale-Update verworfen (Fehler 104.886->110.826; Box-Check verworfen (w_ratio=0.333, h_ratio=0.850, area_ratio=0.283))"
AC0881_M_element_validation.log;validation;stem;geometry_sync;adjustable_step;stem: Geometrie nach Elementabgleich aktualisiert
AC0881_M_element_validation.log;validation;stem;width_bracketing;fixed_rule;stem: Breiten-Bracketing übersprungen (stem_width: current=2.000, Range=1.000..1.000)
AC0881_M_element_validation.log;validation;stem;length_bracketing;success;"stem: Längen-Bracketing stem_len 18.000->29.000; Kandidaten=11.500->67.726, 17.500->75.559, 18.000->75.559, 23.500->68.986, 29.000->60.532, 35.000->77.796"
AC0881_M_element_validation.log;validation;text;center_diagonal_update;adjustable_step;text: Parameter nach Mittelpunkt/Diagonale angepasst
AC0881_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0881_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0881_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 7.040->7.000 (best_err=9568.000); Kandidaten=7.000->9568.000, 9.500->12643.000"
AC0881_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=10.000, cy=10.000, r=7.000, best_err=9448.000)
AC0881_M_element_validation.log;validation;stem;center_diagonal_update;failed;"stem: Mittelpunkt/Diagonale-Update verworfen (Fehler 75.559->81.709; Box-Check verworfen (w_ratio=0.286, h_ratio=0.850, area_ratio=0.243))"
AC0881_M_element_validation.log;validation;stem;geometry_sync;adjustable_step;stem: Geometrie nach Elementabgleich aktualisiert
AC0881_M_element_validation.log;validation;stem;width_bracketing;fixed_rule;stem: Breiten-Bracketing übersprungen (stem_width: current=2.000, Range=1.000..1.000)
AC0881_M_element_validation.log;validation;stem;length_bracketing;success;"stem: Längen-Bracketing stem_len 18.000->29.000; Kandidaten=11.500->67.726, 17.500->75.559, 18.000->75.559, 23.500->68.986, 29.000->60.532, 35.000->77.796"
AC0881_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0881_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0881_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 7.040->7.000 (best_err=9568.000); Kandidaten=7.000->9568.000, 9.500->12643.000"
AC0881_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=10.000, cy=10.000, r=7.000, best_err=9448.000)
AC0881_M_element_validation.log;validation;stem;center_diagonal_update;failed;"stem: Mittelpunkt/Diagonale-Update verworfen (Fehler 75.559->81.709; Box-Check verworfen (w_ratio=0.286, h_ratio=0.850, area_ratio=0.243))"
AC0881_M_element_validation.log;validation;stem;geometry_sync;adjustable_step;stem: Geometrie nach Elementabgleich aktualisiert
AC0881_M_element_validation.log;validation;stem;width_bracketing;fixed_rule;stem: Breiten-Bracketing übersprungen (stem_width: current=2.000, Range=1.000..1.000)
AC0881_M_element_validation.log;validation;stem;length_bracketing;success;"stem: Längen-Bracketing stem_len 18.000->29.000; Kandidaten=11.500->67.726, 17.500->75.559, 18.000->75.559, 23.500->68.986, 29.000->60.532, 35.000->77.796"
AC0881_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0881_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0881_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 7.040->7.000 (best_err=9568.000); Kandidaten=7.000->9568.000, 9.500->12643.000"
AC0881_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=10.000, cy=10.000, r=7.000, best_err=9448.000)
AC0881_M_element_validation.log;validation;stem;center_diagonal_update;failed;"stem: Mittelpunkt/Diagonale-Update verworfen (Fehler 75.559->81.709; Box-Check verworfen (w_ratio=0.286, h_ratio=0.850, area_ratio=0.243))"
AC0881_M_element_validation.log;validation;stem;geometry_sync;adjustable_step;stem: Geometrie nach Elementabgleich aktualisiert
AC0881_M_element_validation.log;validation;stem;width_bracketing;fixed_rule;stem: Breiten-Bracketing übersprungen (stem_width: current=2.000, Range=1.000..1.000)
AC0881_M_element_validation.log;validation;stem;length_bracketing;success;"stem: Längen-Bracketing stem_len 18.000->29.000; Kandidaten=11.500->67.726, 17.500->75.559, 18.000->75.559, 23.500->68.986, 29.000->60.532, 35.000->77.796"
AC0881_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0881_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0881_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 7.040->7.000 (best_err=9568.000); Kandidaten=7.000->9568.000, 9.500->12643.000"
AC0881_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=10.000, cy=10.000, r=7.000, best_err=9448.000)
AC0881_M_element_validation.log;validation;stem;center_diagonal_update;failed;"stem: Mittelpunkt/Diagonale-Update verworfen (Fehler 75.559->81.709; Box-Check verworfen (w_ratio=0.286, h_ratio=0.850, area_ratio=0.243))"
AC0881_M_element_validation.log;validation;stem;geometry_sync;adjustable_step;stem: Geometrie nach Elementabgleich aktualisiert
AC0881_M_element_validation.log;validation;stem;width_bracketing;fixed_rule;stem: Breiten-Bracketing übersprungen (stem_width: current=2.000, Range=1.000..1.000)
AC0881_M_element_validation.log;validation;stem;length_bracketing;success;"stem: Längen-Bracketing stem_len 18.000->29.000; Kandidaten=11.500->67.726, 17.500->75.559, 18.000->75.559, 23.500->68.986, 29.000->60.532, 35.000->77.796"
AC0881_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0881_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0881_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 7.040->7.000 (best_err=9568.000); Kandidaten=7.000->9568.000, 9.500->12643.000"
AC0881_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=10.000, cy=10.000, r=7.000, best_err=9448.000)
AC0881_M_element_validation.log;validation;stem;center_diagonal_update;failed;"stem: Mittelpunkt/Diagonale-Update verworfen (Fehler 75.559->81.709; Box-Check verworfen (w_ratio=0.286, h_ratio=0.850, area_ratio=0.243))"
AC0881_M_element_validation.log;validation;stem;geometry_sync;adjustable_step;stem: Geometrie nach Elementabgleich aktualisiert
AC0881_M_element_validation.log;validation;stem;width_bracketing;fixed_rule;stem: Breiten-Bracketing übersprungen (stem_width: current=2.000, Range=1.000..1.000)
AC0881_M_element_validation.log;validation;stem;length_bracketing;success;"stem: Längen-Bracketing stem_len 18.000->29.000; Kandidaten=11.500->67.726, 17.500->75.559, 18.000->75.559, 23.500->68.986, 29.000->60.532, 35.000->77.796"
AC0881_M_element_validation.log;validation;circle;color_bracketing;fixed_rule;circle: Farb-Bracketing übersprungen (Farben gesperrt)
AC0881_M_element_validation.log;validation;stem;color_bracketing;fixed_rule;stem: Farb-Bracketing übersprungen (Farben gesperrt)
AC0881_M_element_validation.log;validation;text;color_bracketing;fixed_rule;text: Farb-Bracketing übersprungen (Farben gesperrt)
AC0881_S_element_validation.log;validation;circle;center_diagonal_update;failed;circle: Mittelpunkt/Diagonale-Update verworfen (Fehler 118.468->123.088)
AC0881_S_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0881_S_element_validation.log;validation;circle;radius_bracketing;failed;"circle: Radius-Bracketing keine relevante Änderung (r: 7.000, best_err=5910.000); Kandidaten=6.500->5916.000, 7.000->5910.000"
AC0881_S_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=7.500, cy=7.500, r=7.000, best_err=5910.000)
AC0881_S_element_validation.log;validation;stem;geometry_sync;adjustable_step;stem: Geometrie nach Elementabgleich aktualisiert
AC0881_S_element_validation.log;validation;stem;width_bracketing;fixed_rule;stem: Breiten-Bracketing übersprungen (stem_width: current=1.000, Range=1.000..1.000)
AC0881_S_element_validation.log;validation;stem;length_bracketing;success;"stem: Längen-Bracketing stem_len 14.000->9.000; Kandidaten=9.000->84.235, 13.000->91.645, 14.000->93.593, 17.000->90.181, 21.000->91.873, 25.000->105.218"
AC0881_S_element_validation.log;validation;circle;center_diagonal_update;failed;circle: Mittelpunkt/Diagonale-Update verworfen (Fehler 118.468->123.088)
AC0881_S_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0881_S_element_validation.log;validation;circle;radius_bracketing;failed;"circle: Radius-Bracketing keine relevante Änderung (r: 7.000, best_err=5910.000); Kandidaten=6.500->5916.000, 7.000->5910.000"
AC0881_S_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=7.500, cy=7.500, r=7.000, best_err=5910.000)
AC0881_S_element_validation.log;validation;stem;geometry_sync;adjustable_step;stem: Geometrie nach Elementabgleich aktualisiert
AC0881_S_element_validation.log;validation;stem;width_bracketing;fixed_rule;stem: Breiten-Bracketing übersprungen (stem_width: current=1.000, Range=1.000..1.000)
AC0881_S_element_validation.log;validation;stem;length_bracketing;failed;"stem: Längen-Bracketing keine relevante Änderung (stem_len: 9.000); Kandidaten=9.000->68.235, 13.000->78.450, 17.000->88.835, 21.000->91.059, 25.000->100.298"
AC0881_S_element_validation.log;validation;circle;center_diagonal_update;failed;circle: Mittelpunkt/Diagonale-Update verworfen (Fehler 118.468->123.088)
AC0881_S_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0881_S_element_validation.log;validation;circle;radius_bracketing;failed;"circle: Radius-Bracketing keine relevante Änderung (r: 7.000, best_err=5910.000); Kandidaten=6.500->5916.000, 7.000->5910.000"
AC0881_S_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=7.500, cy=7.500, r=7.000, best_err=5910.000)
AC0881_S_element_validation.log;validation;stem;geometry_sync;adjustable_step;stem: Geometrie nach Elementabgleich aktualisiert
AC0881_S_element_validation.log;validation;stem;width_bracketing;fixed_rule;stem: Breiten-Bracketing übersprungen (stem_width: current=1.000, Range=1.000..1.000)
AC0881_S_element_validation.log;validation;stem;length_bracketing;failed;"stem: Längen-Bracketing keine relevante Änderung (stem_len: 9.000); Kandidaten=9.000->68.235, 13.000->78.450, 17.000->88.835, 21.000->91.059, 25.000->100.298"
